tip	date	distance	residual
O_023_HQ695753_Colombia_1994	1994.0	0.20060928343275322	0.008795820996008535
O_027_HQ695757_Colombia_1994	1994.0	0.20209028343275323	0.010276820996008545
O_029_HQ695759_Colombia_1994	1994.0	0.20523328343275324	0.013419820996008552
O_026_HQ695756_Colombia_1994	1994.0	0.20211928343275323	0.010305820996008547
O_025_HQ695755_Colombia_1994	1994.0	0.1991042834327532	0.007290820996008501
O_024_HQ695754_Colombia_1994	1994.0	0.2006142834327532	0.008800820996008513
O_046_HQ695766_Colombia_1995	1995.0	0.19147828343275322	-0.004267587271062995
O_044_HQ695764_Colombia_1995	1995.0	0.19142028343275322	-0.004325587271062997
O_045_HQ695765_Colombia_1995	1995.0	0.1853212834327532	-0.010424587271063018
O_102_HQ695845_Venezuela_2003	2003.0	0.19285028343275326	-0.034354853407635194
O_016_AY593819_Argentina_1994	1994.0	0.1045082834327533	-0.08730517900399139
O_006_APHVP1OC_Brazil_1971	1971.0	0.1045142834327533	0.003146211138654695
O_015_AJ306212_Argentina_1994	1994.0	0.10754028343275328	-0.08427317900399141
O_050_KJ831748_Brazil_1995	1995.0	0.10759228343275327	-0.08815358727106294
O_010_AJ308707_Argentina_1990	1990.0	0.10915728343275326	-0.06692654593570531
O_004_AY593814_Argentina_1965	1965.0	0.11209728343275326	0.034323660741083825
O_002_AY593818_Brazil_1958	1958.0	0.10905728343275327	0.05881051861058455
O_008_AJ308705_Argentina_1977	1977.0	0.11363828343275321	-0.011324238463775463
O_003_AY593820_Argentina_1964	1964.0	0.10906028343275324	0.03521906900815534
O_144_HQ695822_Ecuador_2005	2005.0	0.21695128343275336	-0.018118669941779048
O_084_HQ695783_Ecuador_2002	2002.0	0.19003828343275334	-0.03323444514056359
O_030_HQ695760_Colombia_1994	1994.0	0.1554042834327534	-0.03640917900399129
O_028_HQ695758_Colombia_1994	1994.0	0.1554042834327534	-0.03640917900399129
O_013_KJ831730_Peru_1993	1993.0	0.14973028343275344	-0.03815077073691972
O_014_KJ831731_Peru_1993	1993.0	0.14973028343275344	-0.03815077073691972
O_034_KJ831733_Peru_1994	1994.0	0.14818428343275344	-0.04362917900399124
O_033_KJ831732_Peru_1994	1994.0	0.15285028343275345	-0.03896317900399124
O_035_KJ831734_Peru_1994	1994.0	0.15596828343275346	-0.03584517900399123
O_031_HQ695761_Colombia_1994	1994.0	0.1570532834327534	-0.03476017900399128
O_055_HQ695774_Colombia_1999	1999.0	0.17272328343275342	-0.038752220339348914
O_043_HQ695763_Colombia_1995	1995.0	0.17732228343275344	-0.018423587271062775
O_051_HQ695770_Colombia_1998	1998.0	0.17421528343275341	-0.03332781207227739
O_053_HQ695772_Colombia_1998	1998.0	0.1726972834327534	-0.03484581207227741
O_054_HQ695773_Colombia_1998	1998.0	0.17880228343275348	-0.028740812072277327
O_052_HQ695771_Colombia_1998	1998.0	0.17880428343275342	-0.02873881207227738
O_145_HQ695823_Ecuador_2005	2005.0	0.2372182834327534	0.0021483300582209874
O_143_HQ695821_Ecuador_2005	2005.0	0.2374112834327534	0.002341330058220986
O_163_HQ695838_Ecuador_2006	2006.0	0.2513662834327534	0.01236392179114948
O_162_HQ695837_Ecuador_2006	2006.0	0.24983728343275338	0.010834921791149449
O_153_HQ695831_Ecuador_2005	2005.0	0.24046628343275336	0.005396330058220961
O_149_HQ695827_Ecuador_2005	2005.0	0.23893728343275336	0.003867330058220958
O_085_HQ695784_Ecuador_2002	2002.0	0.21777828343275343	-0.005494445140563492
O_083_HQ695780_Colombia_2002	2002.0	0.22555728343275347	0.002284554859436544
O_147_HQ695825_Ecuador_2005	2005.0	0.24363828343275343	0.008568330058221024
O_167_HQ695840_Ecuador_2007	2007.0	0.2609762834327535	0.018041513524078012
O_168_HQ695841_Ecuador_2007	2007.0	0.2562322834327535	0.013297513524078042
O_148_HQ695826_Ecuador_2005	2005.0	0.21830928343275338	-0.01676066994177902
O_151_HQ695829_Ecuador_2005	2005.0	0.2183172834327534	-0.016752669941779014
O_157_HQ695835_Ecuador_2005	2005.0	0.2183232834327534	-0.016746669941779008
O_158_HQ695836_Ecuador_2005	2005.0	0.2183312834327534	-0.016738669941779
O_152_HQ695830_Ecuador_2005	2005.0	0.21983828343275338	-0.015231669941779019
O_155_HQ695833_Ecuador_2005	2005.0	0.21983828343275338	-0.015231669941779019
O_156_HQ695834_Ecuador_2005	2005.0	0.21983828343275338	-0.015231669941779019
O_146_HQ695824_Ecuador_2005	2005.0	0.2198462834327534	-0.015223669941779011
O_150_HQ695828_Ecuador_2005	2005.0	0.22136028343275335	-0.013709669941779051
O_072_HQ695779_Colombia_2000	2000.0	0.20968028343275338	-0.005727628606420482
O_071_HQ695778_Colombia_2000	2000.0	0.2018722834327534	-0.013535628606420463
O_069_HQ695776_Colombia_2000	2000.0	0.19883228343275336	-0.016575628606420506
O_068_HQ695775_Colombia_2000	2000.0	0.20034728343275335	-0.015060628606420517
O_172_HQ695842_Ecuador_2008	2008.0	0.27562828343275336	0.02876110525700637
O_174_HQ695844_Peru_2008	2008.0	0.21978028343275333	-0.027086894742993667
O_098_HQ695791_Ecuador_2003	2003.0	0.2119882834327533	-0.01521685340763515
O_099_HQ695792_Ecuador_2003	2003.0	0.2119882834327533	-0.01521685340763515
O_096_HQ695789_Ecuador_2003	2003.0	0.2334912834327533	0.006286146592364844
O_095_HQ695788_Ecuador_2003	2003.0	0.23342828343275332	0.006223146592364864
O_097_HQ695790_Ecuador_2003	2003.0	0.23494228343275333	0.00773714659236488
O_101_HQ695794_Ecuador_2003	2003.0	0.23646228343275336	0.009257146592364901
O_100_HQ695793_Ecuador_2003	2003.0	0.24575228343275338	0.01854714659236492
O_103_HQ695795_Ecuador_2004	2004.0	0.24725128343275335	0.016113738325293364
O_086_HQ695785_Ecuador_2002	2002.0	0.21677428343275332	-0.006498445140563608
O_093_HQ695786_Ecuador_2003	2003.0	0.21634428343275333	-0.010860853407635124
O_094_HQ695787_Ecuador_2003	2003.0	0.2148222834327533	-0.012382853407635147
O_164_HQ695839_Ecuador_2006	2006.0	0.2529712834327534	0.013968921791149447
O_191_JN005906_Ecuador_2009	2009.0	0.2635712834327534	0.012771696989934855
O_179_JN005894_Ecuador_2009	2009.0	0.2651022834327534	0.01430269698993486
O_183_JN005898_Ecuador_2009	2009.0	0.26357228343275335	0.012772696989934829
O_178_JN005893_Ecuador_2009	2009.0	0.26359028343275337	0.012790696989934847
O_177_JN005892_Ecuador_2009	2009.0	0.26359128343275334	0.01279169698993482
O_180_JN005895_Ecuador_2009	2009.0	0.26359728343275335	0.012797696989934826
O_187_JN005902_Ecuador_2009	2009.0	0.26360928343275336	0.012809696989934838
O_189_JN005904_Ecuador_2009	2009.0	0.26361828343275334	0.012818696989934819
O_190_JN005905_Ecuador_2009	2009.0	0.2636252834327533	0.012825696989934798
O_193_JN005908_Ecuador_2009	2009.0	0.2651712834327533	0.01437169698993479
O_185_JN005900_Ecuador_2009	2009.0	0.26518228343275335	0.014382696989934829
O_194_JN005909_Ecuador_2010	2010.0	0.27302928343275334	0.018297288722863292
O_184_JN005899_Ecuador_2009	2009.0	0.26359028343275337	0.012790696989934847
O_182_JN005897_Ecuador_2009	2009.0	0.26205928343275336	0.011259696989934842
O_188_JN005903_Ecuador_2009	2009.0	0.26206628343275334	0.011266696989934821
O_192_JN005907_Ecuador_2009	2009.0	0.26208028343275336	0.011280696989934835
O_181_JN005896_Ecuador_2009	2009.0	0.2636252834327534	0.012825696989934854
O_186_JN005901_Ecuador_2009	2009.0	0.26362628343275335	0.012826696989934827
O_173_HQ695843_Ecuador_2008	2008.0	0.2698432834327534	0.022976105257006385
O_176_JN005891_Ecuador_2009	2009.0	0.2783162834327534	0.027516696989934863
O_175_JN005890_Ecuador_2009	2009.0	0.2745602834327534	0.023760696989934882
O_195_JN005910_Ecuador_2010	2010.0	0.29797628343275345	0.0432442887228634
O_198_JN005913_Ecuador_2010	2010.0	0.3080782834327534	0.053346288722863344
O_197_JN005912_Ecuador_2010	2010.0	0.30653928343275344	0.05180728872286339
O_204_KC519630_Ecuador_2010	2010.0	0.30653528343275344	0.05180328872286338
O_196_JN005911_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_199_JN005914_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_200_JN005915_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_201_JN005916_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_202_JN005917_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_203_JN005918_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_205_KJ831672_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_206_KJ831673_Ecuador_2010	2010.0	0.30500328343275346	0.050271288722863405
O_106_HQ695798_Ecuador_2004	2004.0	0.22799228343275338	-0.0031452616747066064
O_116_HQ695808_Ecuador_2004	2004.0	0.23105628343275333	-8.12616747066508E-5
O_104_HQ695796_Ecuador_2004	2004.0	0.23105828343275334	-7.92616747066488E-5
O_105_HQ695797_Ecuador_2004	2004.0	0.22952228343275335	-0.0016152616747066306
O_107_HQ695799_Ecuador_2004	2004.0	0.23106028343275328	-7.726167470670231E-5
O_109_HQ695801_Ecuador_2004	2004.0	0.2295242834327533	-0.0016132616747066841
O_108_HQ695800_Ecuador_2004	2004.0	0.2310592834327533	-7.826167470667555E-5
O_110_HQ695802_Ecuador_2004	2004.0	0.22952328343275333	-0.0016142616747066574
O_111_HQ695803_Ecuador_2004	2004.0	0.2310592834327533	-7.826167470667555E-5
O_112_HQ695804_Ecuador_2004	2004.0	0.2295242834327533	-0.0016132616747066841
O_113_HQ695805_Ecuador_2004	2004.0	0.23106728343275332	-7.026167470666755E-5
O_154_HQ695832_Ecuador_2005	2005.0	0.2468172834327533	0.0117473300582209
O_142_HQ695820_Ecuador_2005	2005.0	0.2421802834327533	0.007110330058220898
O_120_HQ695812_Ecuador_2004	2004.0	0.23106028343275328	-7.726167470670231E-5
O_118_HQ695810_Ecuador_2004	2004.0	0.2295242834327533	-0.0016132616747066841
O_117_HQ695809_Ecuador_2004	2004.0	0.2295242834327533	-0.0016132616747066841
O_121_HQ695813_Ecuador_2004	2004.0	0.2295262834327533	-0.0016112616747066821
O_114_HQ695806_Ecuador_2004	2004.0	0.23260428343275327	0.0014667383252932875
O_115_HQ695807_Ecuador_2004	2004.0	0.2325952834327533	0.0014577383252933063
O_125_HQ695817_Ecuador_2004	2004.0	0.2341342834327533	0.002996738325293319
O_141_HQ695819_Ecuador_2005	2005.0	0.2372052834327533	0.002135330058220891
O_140_HQ695818_Ecuador_2005	2005.0	0.2372172834327533	0.002147330058220903
O_122_HQ695814_Ecuador_2004	2004.0	0.23260428343275327	0.0014667383252932875
O_123_HQ695815_Ecuador_2004	2004.0	0.23260928343275325	0.0014717383252932648
O_119_HQ695811_Ecuador_2004	2004.0	0.23567128343275326	0.004533738325293274
O_124_HQ695816_Ecuador_2004	2004.0	0.23261928343275326	0.0014817383252932748
O_032_HQ695762_Colombia_1994	1994.0	0.13998328343275332	-0.05183017900399137
O_126_HQ695846_Venezuela_2004	2004.0	0.20995028343275332	-0.021187261674706664
O_171_HQ695782_Colombia_2008	2008.0	0.2209932834327533	-0.025873894742993703
O_170_HQ695781_Colombia_2008	2008.0	0.22253128343275327	-0.02433589474299372
O_159_HQ695847_Venezuela_2005	2005.0	0.23478428343275334	-2.856699417790598E-4
O_160_HQ695848_Ecuador_2005	2005.0	0.23326828343275333	-0.0018016699417790771
O_165_HQ695849_Venezuela_2006	2006.0	0.23723728343275333	-0.0017650782088506067
O_169_HQ695850_Venezuela_2007	2007.0	0.2473502834327533	0.0044155135240778465
O_012_KJ831741_Brazil_1992	1992.0	0.19515271656724673	0.0112040706646451
O_038_KJ831743_Brazil_1994	1994.0	0.19516271656724668	0.003349254130501994
